iteration,target_column,#classes,#class_0,#class_1,#class_2,min_class_size,training_type,K,algorithm,feature_set,Features_count,balanced,accuracy,precision,recall,F1,AUC
7,person_vs_organization,3,82,359,199,82,K-Fold,5,SVM,desc+numeric,311,True,0.54375,0.5738764200339519,0.54375,0.5465946429073752,0.6828972566191365
7,person_vs_organization,3,82,359,199,82,K-Fold,5,AdaBoost,desc+numeric,311,True,0.5421875,0.5752063471888131,0.5421875,0.5501780596218866,0.6566876714273414
7,person_vs_organization,3,82,359,199,82,K-Fold,5,XGBoost,desc+numeric,311,True,0.6,0.5902961231099818,0.6,0.5931981088642561,0.6826958662009173
7,person_vs_organization,3,82,359,199,82,K-Fold,5,LogReg,desc+numeric+iran,331,True,0.5546875,0.6073951125358977,0.5546875,0.5625492013663376,0.7121549812741651
7,person_vs_organization,3,82,359,199,82,K-Fold,5,DecisionTree,desc+numeric+iran,331,True,0.571875,0.5718529309785959,0.571875,0.5716699218688408,0.6256620047475615
7,person_vs_organization,3,82,359,199,82,K-Fold,5,RandomForest,desc+numeric+iran,331,True,0.603125,0.6084381890434922,0.603125,0.6052425995791918,0.740568264798027
7,person_vs_organization,3,82,359,199,82,K-Fold,5,SVM,desc+numeric+iran,331,True,0.5578125,0.6049767017123114,0.5578125,0.5638777954584686,0.701899358772993
7,person_vs_organization,3,82,359,199,82,K-Fold,5,AdaBoost,desc+numeric+iran,331,True,0.51875,0.5719834735042307,0.51875,0.5270804014983819,0.6756811971299157
7,person_vs_organization,3,82,359,199,82,K-Fold,5,XGBoost,desc+numeric+iran,331,True,0.6109375,0.6014545671870577,0.6109375,0.6044466502013414,0.7087125334028496
7,person_vs_organization,3,82,359,199,82,K-Fold,5,LogReg,iran_only,20,True,0.4078125,0.5694139393986402,0.4078125,0.43065086682468345,0.5995728227877555
7,person_vs_organization,3,82,359,199,82,K-Fold,5,DecisionTree,iran_only,20,True,0.346875,0.5605666369490352,0.346875,0.37158092235825846,0.5852370997092059
7,person_vs_organization,3,82,359,199,82,K-Fold,5,RandomForest,iran_only,20,True,0.3859375,0.553892345067079,0.3859375,0.42257623939061684,0.6163449310781309
7,person_vs_organization,3,82,359,199,82,K-Fold,5,SVM,iran_only,20,True,0.3921875,0.5820833168832004,0.3921875,0.4302147920710187,0.610292709877306
7,person_vs_organization,3,82,359,199,82,K-Fold,5,AdaBoost,iran_only,20,True,0.4359375,0.5688053592047186,0.4359375,0.43572682378009164,0.6033029863784185
7,person_vs_organization,3,82,359,199,82,K-Fold,5,XGBoost,iran_only,20,True,0.3578125,0.5475463207657975,0.3578125,0.3774523603479936,0.5966358167207398
7,person_vs_organization,3,82,359,199,82,K-Fold,5,LogReg,tweets+numeric+iran,331,True,0.503125,0.6052043352632492,0.503125,0.5079886311108829,0.688082067755641
7,person_vs_organization,3,82,359,199,82,K-Fold,5,DecisionTree,tweets+numeric+iran,331,True,0.5390625,0.5351327913337466,0.5390625,0.5367890858263568,0.5886705656126912
7,person_vs_organization,3,82,359,199,82,K-Fold,5,RandomForest,tweets+numeric+iran,331,True,0.5984375,0.6075768263596286,0.5984375,0.6022803850305294,0.7161134010593964
7,person_vs_organization,3,82,359,199,82,K-Fold,5,SVM,tweets+numeric+iran,331,True,0.4890625,0.5991622085373518,0.4890625,0.49659797938729444,0.6800163184007579
7,person_vs_organization,3,82,359,199,82,K-Fold,5,AdaBoost,tweets+numeric+iran,331,True,0.5109375,0.5816553607985254,0.5109375,0.5235352714627364,0.6772577754076413
7,person_vs_organization,3,82,359,199,82,K-Fold,5,XGBoost,tweets+numeric+iran,331,True,0.6375,0.6292075262124054,0.6375,0.6318088579861652,0.7053267128465821
7,person_vs_organization,2,82,359,0,82,K-Fold,5,LogReg,numeric,11,True,0.6439909297052154,0.7893765971997265,0.6439909297052154,0.6831005195051449,0.7134995583939125
7,person_vs_organization,2,82,359,0,82,K-Fold,5,DecisionTree,numeric,11,True,0.764172335600907,0.7574505408988877,0.764172335600907,0.7606717815923255,0.596389020993274
7,person_vs_organization,2,82,359,0,82,K-Fold,5,RandomForest,numeric,11,True,0.7777777777777778,0.7840444101067331,0.7777777777777778,0.7807630168172139,0.7397071811943746
7,person_vs_organization,2,82,359,0,82,K-Fold,5,SVM,numeric,11,True,0.6122448979591837,0.774624937810998,0.6122448979591837,0.6552264974890544,0.6955635573068822
7,person_vs_organization,2,82,359,0,82,K-Fold,5,AdaBoost,numeric,11,True,0.6938775510204082,0.7791717404071126,0.6938775510204082,0.7225190872327146,0.704718391195054
7,person_vs_organization,2,82,359,0,82,K-Fold,5,XGBoost,numeric,11,True,0.780045351473923,0.7599851227969141,0.780045351473923,0.7684697659846546,0.7270194986072422
7,person_vs_organization,2,82,359,0,82,K-Fold,5,LogReg,numeric+iran,31,True,0.671201814058957,0.7968493595006912,0.671201814058957,0.7064337571102074,0.7184591344520687
7,person_vs_organization,2,82,359,0,82,K-Fold,5,DecisionTree,numeric+iran,31,True,0.7709750566893424,0.7720516848681541,0.7709750566893424,0.771509361108883,0.6240913105509885
7,person_vs_organization,2,82,359,0,82,K-Fold,5,RandomForest,numeric+iran,31,True,0.8072562358276644,0.8045525597702072,0.8072562358276644,0.8058614790465827,0.7827128201644132
7,person_vs_organization,2,82,359,0,82,K-Fold,5,SVM,numeric+iran,31,True,0.6485260770975056,0.8154496609809769,0.6485260770975056,0.6875188289780045,0.7000815272776681
7,person_vs_organization,2,82,359,0,82,K-Fold,5,AdaBoost,numeric+iran,31,True,0.7233560090702947,0.7964398377310633,0.7233560090702947,0.7477935956550807,0.7522420001358788
7,person_vs_organization,2,82,359,0,82,K-Fold,5,XGBoost,numeric+iran,31,True,0.8140589569160998,0.7990640995567104,0.8140589569160998,0.8048705734030758,0.7715537740335621
7,person_vs_organization,2,82,359,0,82,K-Fold,5,LogReg,desc+numeric,311,True,0.7392290249433107,0.799384050726693,0.7392290249433107,0.7601881704298934,0.7417283782865685
7,person_vs_organization,2,82,359,0,82,K-Fold,5,DecisionTree,desc+numeric,311,True,0.7732426303854876,0.7732426303854876,0.7732426303854876,0.7732426303854876,0.6254840682111555
7,person_vs_organization,2,82,359,0,82,K-Fold,5,RandomForest,desc+numeric,311,True,0.8253968253968254,0.8124236874236874,0.8253968253968254,0.8173199438505561,0.753413954752361
7,person_vs_organization,2,82,359,0,82,K-Fold,5,SVM,desc+numeric,311,True,0.8299319727891157,0.8245143303222928,0.8299319727891157,0.8269616654041366,0.7317752564712277
7,person_vs_organization,2,82,359,0,82,K-Fold,5,AdaBoost,desc+numeric,311,True,0.6666666666666666,0.7733224463374087,0.6666666666666666,0.7005756148613292,0.722042937699572
7,person_vs_organization,2,82,359,0,82,K-Fold,5,XGBoost,desc+numeric,311,True,0.7891156462585034,0.7742277372278628,0.7891156462585034,0.7806584146060341,0.7308241048984306
7,person_vs_organization,2,82,359,0,82,K-Fold,5,LogReg,desc+numeric+iran,331,True,0.7278911564625851,0.7954556768897831,0.7278911564625851,0.7510140557184147,0.7483864392961478
7,person_vs_organization,2,82,359,0,82,K-Fold,5,DecisionTree,desc+numeric+iran,331,True,0.746031746031746,0.7600584738974586,0.746031746031746,0.7525313842594296,0.6087709762891501
7,person_vs_organization,2,82,359,0,82,K-Fold,5,RandomForest,desc+numeric+iran,331,True,0.8163265306122449,0.8120705824787458,0.8163265306122449,0.8140736917956723,0.8046402608872885
7,person_vs_organization,2,82,359,0,82,K-Fold,5,SVM,desc+numeric+iran,331,True,0.7845804988662132,0.7978435629398297,0.7845804988662132,0.7905052472565738,0.7280725592771248
7,person_vs_organization,2,82,359,0,82,K-Fold,5,AdaBoost,desc+numeric+iran,331,True,0.746031746031746,0.8018130494014738,0.746031746031746,0.7656854988310916,0.768411576873429
7,person_vs_organization,2,82,359,0,82,K-Fold,5,XGBoost,desc+numeric+iran,331,True,0.8140589569160998,0.8006591080876795,0.8140589569160998,0.8060346950965869,0.7677151980433453
7,person_vs_organization,2,82,359,0,82,K-Fold,5,LogReg,iran_only,20,True,0.4875283446712018,0.7976684289337277,0.4875283446712018,0.5286387440137236,0.6242951287451594
7,person_vs_organization,2,82,359,0,82,K-Fold,5,DecisionTree,iran_only,20,True,0.5238095238095238,0.7736625514403292,0.5238095238095238,0.5711340613871319,0.5948773693865071
7,person_vs_organization,2,82,359,0,82,K-Fold,5,RandomForest,iran_only,20,True,0.5396825396825397,0.7855330050360171,0.5396825396825397,0.5860471925029088,0.63147972008968
7,person_vs_organization,2,82,359,0,82,K-Fold,5,SVM,iran_only,20,True,0.46485260770975056,0.7969034833566853,0.46485260770975056,0.5027234879842589,0.5273795774169441
7,person_vs_organization,2,82,359,0,82,K-Fold,5,AdaBoost,iran_only,20,True,0.43537414965986393,0.7889450278493273,0.43537414965986393,0.46875507486267326,0.6054759154833889
7,person_vs_organization,2,82,359,0,82,K-Fold,5,XGBoost,iran_only,20,True,0.528344671201814,0.7749305600075982,0.528344671201814,0.5756445199474459,0.6126944765269379
7,person_vs_organization,2,82,359,0,82,K-Fold,5,LogReg,tweets+numeric+iran,331,True,0.6666666666666666,0.7927152884780002,0.6666666666666666,0.7023845675531069,0.7199877709083498
7,person_vs_organization,2,82,359,0,82,K-Fold,5,DecisionTree,tweets+numeric+iran,331,True,0.780045351473923,0.7810800073321829,0.780045351473923,0.7805584953223925,0.6390719478225422
7,person_vs_organization,2,82,359,0,82,K-Fold,5,RandomForest,tweets+numeric+iran,331,True,0.8049886621315193,0.8031604700975497,0.8049886621315193,0.8040557375213458,0.7586962429512875
7,person_vs_organization,2,82,359,0,82,K-Fold,5,SVM,tweets+numeric+iran,331,True,0.6485260770975056,0.8220595063245166,0.6485260770975056,0.6874928260495086,0.6996059514912698
7,person_vs_organization,2,82,359,0,82,K-Fold,5,AdaBoost,tweets+numeric+iran,331,True,0.7256235827664399,0.7997216376890395,0.7256235827664399,0.7500794168504541,0.7507133636795978
7,person_vs_organization,2,82,359,0,82,K-Fold,5,XGBoost,tweets+numeric+iran,331,True,0.8367346938775511,0.824387281437774,0.8367346938775511,0.828666844939286,0.776581289489775
